ID,TÍTULO,PROPRIETÁRIO,ESTADO,SUPORTE,DATA DE INSCRIÇÃO,ÂMBITO,CONTEÚDO,PERIODICIDADE,SITUAÇÃO PP,DATA DA SITUAÇÃO,WEBSITE,DISTRITO SEDE REDAÇÃO,CONCELHO SEDE REDAÇÃO,LOCALIDADE SEDE REDAÇÃO
126076,Conta Rotações - Desporto Motorizado,Jorge Manuel Pereira dos Santos,Ativo,Online,2011-05-24,Nacional,Informação Especializada,Diária,Registo Definitivo,2011-05-24,www.contarotacoes.com,Leiria,Leiria,Leiria
126077,Dinheiro Vivo,"Global Notícias - Media Group, S.A.",Ativo,Online,2011-05-24,Nacional,Informação Especializada,Diária,Registo Definitivo,2011-05-24,www.dinheirovivo.pt,Lisboa,Lisboa,Lisboa
126078,Mensageiro da Paz Ebenezer,Francisco José Lourenço Balsinha,Inativo,Papel,2011-05-25,Nacional,Informação Especializada,Mensal,Registo Caducado,2012-05-13,,Setúbal,Barreiro,Barreiro
126079,Portugal Daily View,"WebTexto- Conteúdos Editoriais Online, Lda.",Inativo,Online,2011-05-25,Nacional,Informação Geral,Diária,Registo Cancelado Oficiosamente,2016-09-01,,Lisboa,Lisboa,Lisboa
126080,Mundo.PT,"Mundo Português - Sociedade Jornalística, Unipessoal, Lda.",Inativo,Papel/Online,2011-05-31,Nacional,Informação Geral,Anual,Registo Cancelado Oficiosamente,2018-11-07,www.mundoportugues.org,Lisboa,Lisboa,Lisboa
126081,Mais Faz Bem à Saúde,"Médis - Companhia Portuguesa de Seguros, S.A.",Inativo,Papel,2011-05-31,Nacional,Informação Especializada,Semestral,Registo Cancelado,2018-06-26,,Lisboa,Oeiras,
126082,Top Gear,The British Broadcasting Corporation,Inativo,Papel,2011-05-31,Nacional,Informação Especializada,Mensal,Registo Cancelado Oficiosamente,2019-02-11,www.topgear.com.pt,Lisboa,Lisboa,
126083,Guestlist TMN,"TMN - Telecomunicações Móveis Nacionais, S.A.",Inativo,Online,2011-06-08,Nacional,Informação Geral,Mensal,Registo Cancelado,2013-08-27,,Lisboa,Lisboa,Lisboa
126084,Feel IT - Revista de Elite,"Newshold Consulting, Unipessoal, Lda",Inativo,Papel,2011-06-17,Nacional,Informação Especializada,Mensal,Registo Caducado,2012-05-13,www.eliteomelhor.pt,Lisboa,Lisboa,Lisboa
126085,Revista Outdoor,"WPG - Web Portals, Lda",Inativo,Online,2011-06-22,Nacional,Informação Geral,Bimestral,Registo Cancelado Oficiosamente,2017-07-27,www.revistaoutdoor.pt,Lisboa,Amadora,Alfragide
126086,Outras Coordenadas,"Outras Coordenadas - Editora de Publicações, Lda.",Inativo,Papel/Online,2011-06-24,Nacional,Informação Geral,Bimestral,Registo Cancelado Oficiosamente,2015-04-22,,Lisboa,Cascais,
126087,Total Film,Future Publishing Limited,Inativo,Papel/Online,2011-06-28,Nacional,Informação Especializada,Mensal,Registo Caducado,2012-05-14,,Lisboa,Lisboa,Lisboa
126088,PI.Mag,Luís Miguel Branco Quelhas Rico Palhão,Inativo,Papel,2011-06-28,Nacional,Informação Especializada,Trimestral,Registo Caducado,2012-05-13,,Porto,Matosinhos,Matosinhos
126089,PI.News,Luís Miguel Branco Quelhas Rico Palhão,Inativo,Papel,2011-06-28,Nacional,Informação Especializada,Bimestral,Registo Caducado,2012-05-13,,Porto,Matosinhos,Matosinhos
126090,Revista R,"Recer - Insdústria de Revestimentos Cerâmicos, SA",Inativo,Papel/Online,2011-06-28,Nacional,Informação Geral,Quadrimestral,Registo Cancelado Oficiosamente,2018-11-15,,Aveiro,Oliveira do Bairro,
126091,Cool Mag,"Gato Escaldado, Lda.",Inativo,Online,2011-06-28,Nacional,Informação Especializada,Mensal,Registo Cancelado Oficiosamente,2015-04-23,www.coolmag.com.pt,Lisboa,Odivelas,Odivelas
126092,Ensaio,CRAV - Clube de Rugby de Arcos de Valdevez,Inativo,Papel,2011-06-28,Regional,Informação Especializada,4 x ano,Registo Caducado,2012-05-14,www.crav.org,Viana do Castelo,Arcos de Valdevez,Arcos de Valdevez
126093,Pontos de Vista,"Horizonte de Palavras, Edições Unipessoal, Lda",Ativo,Papel,2011-07-04,Nacional,Informação Geral,Mensal,Registo Definitivo,2011-07-04,www.pontosdevista.pt,Porto,Matosinhos,Perafita
126094,Enigmático,Joana Sofia de Oliveira Pegado Pestana da Câmara,Inativo,Online,2011-07-07,Nacional,Informação Geral,Mensal,Registo Cancelado Oficiosamente,2015-05-30,www.enigmaticojornal.com,Porto,Vila Nova de Gaia,Vila Nova de Gaia
126095,Revista Amanhecer,"Recheio - Cash & Carry, S.A.",Inativo,Papel,2011-07-12,Nacional,Informação Geral,Bimestral,Registo Cancelado,2019-02-19,,Lisboa,Lisboa,
126096,Cake Design - Decoração de Bolos,António do Nascimento Fonseca,Inativo,Papel/Online,2011-07-12,Nacional,Informação Especializada,Bimestral,Registo Cancelado Oficiosamente,2017-11-21,,Lisboa,Mafra,
126097,Diálogo Portugal - Rússia,"Porturusso - Exportação, Importação, Consultadoria, Ldª",Inativo,Papel,2011-07-12,Nacional,Informação Geral,Trimestral,Registo Caducado,2012-05-14,,Lisboa,Cascais,Cascais
126098,BEDIFERENT - Online Tuning Magazine,Nuno Alexandre Pires dos Santos Oliveira,Inativo,Online,2011-07-12,Nacional,Informação Especializada,Trimestral,Registo Cancelado,2017-08-16,www.bediferent.com,Braga,Braga,Braga
126099,Prestige - Villas & Resorts,"Lusosinal - Edição e Comunicação, SA",Inativo,Papel,2011-07-12,Nacional,Informação Especializada,Bimestral,Registo Caducado,2012-11-28,,Lisboa,Lisboa,
126100,zerozero,ZOS LDA,Ativo,Online,2011-07-12,Nacional,Informação Geral,Diária,Registo Definitivo,2011-07-12,https://www.zerozero.pt,Porto,Vila Nova de Gaia,Vila Nova de Gaia
126101,Espinho Alerta,Isabel Maria Ferreira Escadas,Inativo,Papel,2011-07-12,Regional,Informação Geral,Semanal,Registo Cancelado Oficiosamente,2016-09-27,www.espinhoalerta.blogspot.com,Aveiro,Espinho,Silvalde
126102,Ascensor,"Ascensor - Contemporary Art, Unipessoal,Lda.",Inativo,Papel/Online,2011-07-12,Nacional,Informação Especializada,Trimestral,Registo Cancelado Oficiosamente,2015-11-12,,Lisboa,Lisboa,Lisboa
126103,Região em Direto,"All In Media, Lda",Inativo,Online,2011-07-15,Regional,Informação Geral,Diária,Registo Cancelado Oficiosamente,2015-04-14,,Santarém,Santarém,
126104,Design Magazine,"K Innovative Diffuser, Sociedade Unipessoal, Lda.",Ativo,Online,2011-07-21,Nacional,Informação Especializada,Bimestral,Registo Definitivo,2025-05-26,https://www.designmagazine.pt,Lisboa,Odivelas,Pontinha
126105,Magazine Animal,Gláucia Madalena Alves Aguiar Silva,Inativo,Papel/Online,2011-07-22,Nacional,Informação Especializada,Mensal,Registo Caducado,2012-05-13,,Porto,Matosinhos,Alfena
,Revista de Ciências Sociais e Políticas,ISCSP - Ulisboa - Instituto Superior de Ciências Sociais e Políticas,Inativo,Papel/Online,2011-07-26,Nacional,Informação Especializada,Trimestral,Anotação Cancelada,2018-03-09,www.iscsp.ulisboa.pt,Lisboa,Lisboa,Lisboa
126106,Life In,"Life In, Unipessoal, Lda",Inativo,Papel/Online,2011-07-30,Nacional,Informação Geral,Trimestral,Registo Cancelado,2012-05-08,,Lisboa,Lisboa,Lisboa
126107,Porto24,"Porto24 - Comunicação e Multimédia, Lda",Inativo,Online,2011-07-30,Regional,Informação Geral,Diária,Registo Cancelado Oficiosamente,2018-10-10,http://porto24.pt,Porto,Porto,
,Boletim Informativo Municipal de Aveiro,Município de Aveiro,Inativo,Papel/Online,2011-08-18,Regional,Informação Geral,Mensal,Anotação Cancelada,2017-10-10,,Aveiro,Aveiro,Aveiro
126108,Index Newspaper,"Target Parallel, Lda.",Inativo,Papel/Online,2011-08-18,Nacional,Informação Especializada,Trimestral,Registo Cancelado Oficiosamente,2015-04-15,,Porto,Porto,Porto
126109,Notícias do Futebol,André Manuel Carreira de Figueiredo,Inativo,Online,2011-08-18,Nacional,Informação Especializada,Diária,Registo Cancelado,2015-10-30,www.noticiasdofutebol.com,Lisboa,Lisboa,
126110,Algarve Nites,"Vidas Vibrantes, Lda",Inativo,Papel/Online,2011-08-18,Regional,Informação Especializada,Trimestral,Registo Cancelado Oficiosamente,2015-02-10,,Faro,Lagoa (Algarve),Carvoeiro
126111,Gogirl,"Goody - Consultoria, SA",Inativo,Papel,2011-09-21,Nacional,Informação Geral,Mensal,Registo Cancelado,2013-10-25,,Lisboa,Lisboa,Lisboa
126112,bn-Revista Bons Negócios,"Grenke Renting, SA",Inativo,Papel/Online,2011-09-21,Nacional,Informação Especializada,Semestral,Registo Cancelado,2020-06-19,www.bonsnegocios.com.pt,Setúbal,Almada,
126114,Turbilhão,"Tempus Distribuição - Sociedade Comercial de Relojoaria, SA",Ativo,Papel/Online,2011-09-26,Nacional,Informação Especializada,Semestral,Registo Definitivo,2011-09-26,,Lisboa,Lisboa,Lisboa
126115,APP i.t. magazine,"Motor Press Ibérica, S.A.+ Cruz Quebrada Media, Edições e Publicações, SA",Inativo,Papel,2011-09-26,Nacional,Informação Especializada,Anual,Registo Cancelado,2013-09-02,www.motorpress.pt,Lisboa,Oeiras,
126116,Mais com Menos Receitas,"Brandscape - Leisure and Lifestyle Marketing, Lda.",Inativo,Papel,2011-09-26,Nacional,Informação Especializada,Mensal,Registo Caducado,2012-05-14,www.maiscommenos.com,Lisboa,Lisboa,Lisboa
126117,Jornal de Notícias da Amadora,Francisco Morais Barros,Inativo,Papel,2011-09-26,Regional,Informação Geral,Bimestral,Registo Caducado,2012-05-14,jnamadora@gmail.com,Lisboa,Lisboa,Lisboa
126118,Guia dos Avós Pais & Filhos,"Motor Press Ibérica, S.A.+ Cruz Quebrada Media, Edições e Publicações, SA",Inativo,Papel,2011-09-26,Nacional,Informação Geral,Anual,Registo Cancelado,2015-10-27,www.motorpress.pt,Lisboa,Oeiras,
126119,Dental Team Magazine,"Box 4, Lda.",Inativo,Online,2011-09-26,Nacional,Informação Especializada,Anual,Registo Cancelado Oficiosamente,2021-08-19,www.dentalteam.com.pt,Coimbra,Coimbra,
126120,NGL - Notícias Grande Lisboa,João Alexandre Ferreira Ruivo,Inativo,Online,2011-09-26,Regional,Informação Geral,Diária,Registo Cancelado Oficiosamente,2015-12-04,www.noticiasgrandelisboa.com,Lisboa,Sintra,Algueirão
126121,VP Mag,"Victor Picardo Alternativas Cabeleireiros, Lda.",Inativo,Papel,2011-09-26,Nacional,Informação Especializada,Trimestral,Registo Cancelado,2014-12-22,www.victorpicardo.com,Faro,Lagoa (Algarve),
126122,Caruspinus,Clube Cultural e Recreativo de Carapito,Ativo,Papel/Online,2011-09-26,Regional,Informação Geral,Bimestral,Registo Definitivo,2011-09-26,https://www.caruspinus.pt/,Guarda,Aguiar da Beira,Carapito
,Revista de Estudos Demográficos,"Instituto Nacional de Estatística, I.P.",Inativo,Papel,2011-10-04,Nacional,Informação Especializada,Semestral,Anotação Cancelada Oficiosamente,2017-06-01,,Lisboa,Lisboa,Lisboa
126123,Economia e Segurança Social,"Diário de Bordo, Unipesssoal, Lda.",Inativo,Papel,2011-10-16,Nacional,Informação Especializada,Trimestral,Registo Cancelado Oficiosamente,2016-09-27,www.economiaesegurancasocial.pt,Lisboa,Loures,Infantado
126124,Poder Local e Território,"Diário de Bordo, Unipesssoal, Lda.",Inativo,Papel,2011-10-16,Nacional,Informação Geral,Trimestral,Registo Caducado,2012-05-31,www.diariodebordo.pt,Lisboa,Loures,Infantado
126125,Yogall,ARYAL - Associação Regional de Yoga Algarve,Inativo,Papel/Online,2011-10-17,Regional,Informação Geral,Trianual,Registo Cancelado,2016-12-22,,Faro,Faro,Faro
126126,Revista de Concorrência e Regulação,Autoridade da Concorrência+Instituto de Direito Económico Financeiro e Fiscal,Ativo,Online,2011-10-26,Nacional,Informação Especializada,Semestral,Registo Definitivo,2023-01-04,http://www.concorrencia.pt/vPT/Estudos_e_Publicacoes/Revista_CR/Paginas/Revista-CR.aspx,Lisboa,Lisboa,Lisboa
126127,Auto Foco Sportscars,"Sociedade Vicra Desportiva, Lda",Inativo,Papel,2011-10-26,Nacional,Informação Especializada,Mensal,Registo Cancelado,2014-12-31,,Lisboa,Lisboa,
126128,Auto Hoje Usados - Guia do Automóvel,"Motor Press Ibérica, S.A.+ Cruz Quebrada Media, Edições e Publicações, SA",Inativo,Papel,2011-10-26,Nacional,Informação Especializada,Trimestral,Registo Cancelado Oficiosamente,2018-09-24,www.motorpress.pt,Lisboa,Oeiras,
126129,+ Madeira,José Filipe Castro dos Santos,Inativo,Papel,2011-10-26,Regional,Informação Geral,Mensal,Registo Caducado,2012-07-06,,Lisboa,Lisboa,Lisboa
126130,B Cultura da Bicicleta,"Fast Lane - Media e Eventos, Lda",Inativo,Papel,2011-11-01,Nacional,Informação Especializada,Trimestral,Registo Cancelado Oficiosamente,2016-06-21,,Lisboa,Lisboa,
126131,Rede Regional,"Conteúdos Globais, Lda.",Ativo,Online,2011-11-01,Regional,Informação Geral,Diária,Registo Definitivo,2011-11-01,https://www.rederegional.com,Santarém,Santarém,Alcanhões
126132,Ideias para Educar Pais & Filhos,"Motor Press Ibérica, S.A.+ Cruz Quebrada Media, Edições e Publicações, SA",Inativo,Papel,2011-11-02,Nacional,Informação Especializada,Anual,Registo Cancelado,2017-10-30,www.motorpress.pt,Lisboa,Oeiras,
126133,Mrevista,Susana Frazão de Melo Pimenta,Inativo,Papel,2011-11-04,Regional,Informação Geral,Mensal,Registo Cancelado Oficiosamente,2015-03-30,,Lisboa,Mafra,
126141,"XXI, Ter Opinião",Fundação Francisco Manuel dos Santos,Inativo,Papel/Online,2011-11-08,Nacional,Informação Geral,Anual,Registo Cancelado,2021-01-04,www.naotem.pt,Lisboa,Lisboa,Lisboa
126134,Stratosphere,"Medipress - Sociedade Jornalística e Editorial, Lda",Inativo,Papel,2011-11-09,Nacional,Informação Geral,Anual,Registo Cancelado,2016-04-22,,Lisboa,Oeiras,Laveiras
126135,Jornal Vilacondense,"Vileiro - Comunicação, Lda",Ativo,Papel,2011-11-09,Regional,Informação Geral,Semanal,Registo Definitivo,2011-11-09,,Porto,Vila do Conde,Vila do Conde
126136,"Aliado, O","Aliado Mágico, Lda.",Inativo,Papel,2011-11-09,Regional,Informação Geral,Quinzenal,Registo Cancelado,2015-03-27,www.aliadomagico.com,Lisboa,Alenquer,Casais da Marmeleira - Cadafais
126138,Free Stars,Nélson Ritchie da Silva Antunes,Inativo,Papel,2011-11-09,Nacional,Informação Geral,Mensal,Registo Cancelado,2015-02-06,,Setúbal,Almada,Qta. do Texugo
126139,Revista Portugal Viagens & Negócios,"Mundo Português - Sociedade Jornalística, Unipessoal, Lda.",Inativo,Papel/Online,2011-11-09,Nacional,Informação Especializada,Anual,Registo Cancelado Oficiosamente,2018-11-07,,Lisboa,Lisboa,
126140,Notícias De Cá e De Lá,Carlos Alberto Correia Cardoso,Ativo,Online,2011-11-09,Regional,Informação Geral,Semanal,Registo Definitivo,2011-11-09,https://nclnoticias.webnode.pt/,Setúbal,Almada,Almada
126142,Revista Negócios Portugal,Gláucia Madalena Alves Aguiar Silva,Inativo,Papel,2011-11-14,Nacional,Informação Geral,Mensal,Registo Caducado,2012-07-06,,Porto,Porto,Alfena
126143,Agrotec-Revista Técnico-Científica Agrícola,"Publindústria - Produção de Comunicação, Lda",Ativo,Papel/Online,2011-11-28,Nacional,Informação Especializada,Trimestral,Registo Definitivo,2025-02-04,https://www.agrotec.pt,Porto,Porto,Porto
126144,Revista do Aftermarket,João Filipe Ferreira Rodrigues Vieira,Inativo,Papel,2011-11-28,Nacional,Informação Especializada,Trimestral,Registo Caducado,2013-05-06,www.apocomunicacao.com,Lisboa,Sintra,Colares
126145,Tractor Model,"Cestrolek - International Trade Business Consulting, Unipessoal, Lda.",Inativo,Papel/Online,2011-11-30,Nacional,Informação Especializada,Bimestral,Registo Caducado,2012-07-06,,Lisboa,Cascais,Cascais
126146,Focussocial,EAPN Portugal / Rede Europeia Anti-Pobreza,Ativo,Papel/Online,2011-12-02,Nacional,Informação Geral,Semestral,Registo Definitivo,2011-12-02,https://www.eapn.pt/centro-de-documentacao/focussocial/,Porto,Porto,Porto
126147,Lusopress - Unindo os Portugueses,José Gomes de Sá,Ativo,Papel/Online,2011-12-05,Comunidades Portuguesas no Estrangeiro,Informação Geral,Mensal,Registo Definitivo,2011-12-05,www.lusopress.tv,Viseu,Sernancelhe,Cunha
126148,Jornal Fórum da Covilhã,"Aleixo & Aleixo - Edições de Jornais, Lda.",Ativo,Papel,2011-12-05,Regional,Informação Geral,Semanal,Registo Definitivo,2024-12-09,,Castelo Branco,Covilhã,Covilhã
126149,Intellectus,Cientificamente - Associação para a Divulgação da Ciência e Promoção do Desenvolvimento Intelectual,Inativo,Online,2011-12-05,Nacional,Informação Especializada,Trimestral,Registo Cancelado Oficiosamente,2017-08-01,www.cientificamente.info,Viana do Castelo,Paredes de Coura,
126150,Estudoprévio,"CEU - Cooperativa de Ensino Universitario, C.R.L.",Inativo,Online,2011-12-05,Nacional,Informação Especializada,Semestral,Registo Cancelado Oficiosamente,2018-11-09,www.estudoprevio.net,Lisboa,Lisboa,
126151,O Breves,Associação de Amigos para a Divulgação das Tradições da Ilha de S. Jorge,Ativo,Papel,2011-12-05,Regional,Informação Geral,Semanal,Registo Definitivo,2011-12-05,,Ilha de São Jorge,Velas,Velas
126152,Informação Luz Saúde Beatriz Ângelo,"Luz Saúde, SA",Inativo,Papel/Online,2011-12-05,Regional,Informação Geral,Bianual,Registo Cancelado,2022-05-02,www.essaude.pt,Lisboa,Lisboa,Lisboa
126153,Jornal +,"Bitshop, Lda.",Inativo,Papel,2011-12-05,Regional,Informação Geral,Quinzenal,Registo Caducado,2012-11-28,,Porto,Paredes,
126154,Store Magazine,"Newsengage - Media, Conteúdos e Comunidades, SA",Inativo,Papel,2011-12-05,Nacional,Informação Especializada,Trimestral,Registo Cancelado,2024-10-25,www.store.com.pt,Lisboa,Lisboa,Lisboa
126155,Saúde Reprodutiva Sexualidade e Sociedade,APF - Associação para o Planeamento da Família,Inativo,Online,2011-12-05,Nacional,Informação Especializada,Semestral,Registo Cancelado Oficiosamente,2018-11-07,,Lisboa,Lisboa,
126156,PM Portela Magazine,Associação dos Moradores da Portela,Inativo,Papel,2011-12-20,Regional,Informação Geral,Bimestral,Registo Cancelado,2015-05-07,www.amportela.pt,Lisboa,Loures,
126157,TVNelas.com - TV Online,Civilização Activa-Associação,Ativo,Online,2011-12-27,Nacional,Informação Geral,Diária,Registo Definitivo,2011-12-27,http://www.tvnelas.com/,Viseu,Nelas,Nelas
126158,Pragas & Ambiente,ANCPU - Associação Nacional de Controlo de Pragas Urbanas,Inativo,Online,2012-01-02,Nacional,Informação Especializada,Trimestral,Registo Cancelado Oficiosamente,2015-06-19,www.ancpu.pt,Lisboa,Azambuja,
126159,WOLF,"Brand New Target - Unipessoal, Lda",Inativo,Papel,2012-01-02,Nacional,Informação Especializada,Bimestral,Registo Cancelado Oficiosamente,2015-12-11,www.wolf.com.pt,Lisboa,Lisboa,
126160,Conduza Magazine,Lease Plan Portugal - Comércio e Aluguer de Automóveis e Equipamentos Unip. Lda.,Inativo,Online,2012-01-02,Nacional,Informação Geral,Bimestral,Registo Cancelado,2017-04-05,www.conduzamagazine.com.pt,Lisboa,Lisboa,
126161,Jornal Mais Oeste,"Medioeste, Lda.",Ativo,Online,2012-01-02,Regional,Informação Geral,Diária,Registo Definitivo,2012-01-02,https://jornaloeste.pt/,Leiria,Caldas da Rainha,Caldas da Rainha
126162,InEditLife,"Sweet Lemon - Comunicação, Imagem e Eventos, Lda.",Inativo,Online,2012-01-03,Nacional,Informação Geral,Trimestral,Registo Cancelado Oficiosamente,2015-11-12,www.ineditlife.com,Porto,Maia,
126163,Progredir,"Ideias e Harmonia - Publicações, Marketing e Eventos, Lda.",Inativo,Online,2012-01-03,Nacional,Informação Geral,Mensal,Registo Cancelado,2025-12-18,www.revistaprogredir.com,Lisboa,Oeiras,Paço de Arcos
126164,A.MAG international architecture technical magazine,"AMAG - Editora, Lda.",Inativo,Papel/Online,2012-01-23,Nacional,Informação Especializada,Trimestral,Registo Cancelado Oficiosamente,2024-12-04,www.amagmagazineandbooks.com,Porto,Póvoa de Varzim,Amorim
126165,Burda Style,Verlag Aenne Burda Gmbh & Co. KG,Inativo,Papel,2012-01-23,Nacional,Informação Especializada,Mensal,Registo Cancelado Oficiosamente,2016-07-29,www.burdastyle.pt,Lisboa,Lisboa,
126166,Minho - Vale Mais,"Calvolima, Lda.",Inativo,Papel,2012-01-23,Regional,Informação Geral,Bimestral,Registo Cancelado Oficiosamente,2021-12-14,,Viana do Castelo,Monção,Monção
